id_usuario,canal,n_contas,conta_manual,cartao_cred,invest,acessos,horas_logado,horas_logado_BB,buscou_emprestimo,usou_antifraude,pergunt_freq,inativo_1m
2492,android,1,nao,nao,nao,1,1.23,18.77,nao,nao,sim,0
2493,android,2,nao,sim,nao,1,1.12,18.88,nao,nao,nao,0
2494,ios,4,sim,nao,nao,0,3.25,16.75,nao,nao,nao,1
2495,android,4,sim,nao,nao,0,1.09,18.91,nao,nao,nao,0
2496,ios,6,sim,sim,nao,1,8.71,11.29,nao,nao,nao,0
2497,android,3,sim,sim,nao,0,10.22,9.78,nao,nao,nao,0
2498,ios,4,nao,sim,nao,0,6.88,13.12,nao,nao,nao,0
2499,android,2,nao,sim,nao,1,7.23,12.77,nao,sim,nao,0
2500,ios,6,nao,sim,nao,2,10.85,9.15,nao,nao,sim,0
2501,android,3,nao,nao,sim,1,2.46,17.54,nao,sim,nao,0
2502,android,2,nao,sim,nao,1,13.06,6.94,nao,sim,nao,0
2503,android,6,nao,sim,nao,0,9.19,10.81,nao,nao,nao,0
2504,android,3,sim,sim,nao,0,4.68,15.32,nao,nao,nao,0
2505,android,2,nao,sim,nao,0,4.57,15.43,nao,nao,nao,1
2506,android,4,sim,sim,nao,1,10.22,9.78,nao,sim,nao,0
2507,ios,7,nao,nao,nao,1,3.6,16.4,nao,nao,sim,1
2508,android,3,nao,sim,nao,0,5.44,14.56,nao,nao,nao,0
2509,android,2,sim,nao,nao,3,5.22,14.78,sim,nao,nao,0
2510,android,2,sim,nao,nao,0,1.15,18.85,nao,nao,nao,1
2511,ios,3,nao,sim,nao,0,5.82,14.18,nao,nao,nao,0
2512,android,2,sim,nao,nao,0,1.26,18.74,nao,nao,nao,1
2513,android,1,nao,nao,nao,0,0.37,19.63,nao,nao,nao,1
2514,android,3,sim,nao,nao,3,2.28,17.72,nao,nao,nao,0
2515,android,7,nao,nao,nao,1,1.23,18.77,nao,sim,nao,1
2516,ios,2,sim,nao,nao,1,1.4,18.6,sim,nao,nao,1
2517,android,2,sim,nao,nao,1,4.18,15.82,nao,sim,nao,0
2518,android,1,nao,nao,nao,0,0.72,19.28,nao,nao,nao,1
2519,android,2,nao,sim,nao,0,3.83,16.17,nao,nao,nao,0
2520,ios,5,nao,nao,nao,0,4.88,15.12,nao,nao,nao,1
2521,android,3,nao,sim,nao,0,1.01,18.99,nao,nao,nao,0
2522,android,1,nao,nao,nao,0,0.96,19.04,nao,nao,nao,1
2523,android,3,sim,sim,nao,1,1.85,18.15,nao,sim,nao,1
2524,android,4,sim,sim,sim,0,4.61,15.39,nao,nao,nao,0
2525,ios,3,nao,nao,sim,0,2.35,17.65,nao,nao,nao,0
2526,android,5,sim,sim,nao,0,4.7,15.3,nao,nao,nao,1
2527,android,9,nao,nao,nao,2,6.94,13.06,sim,nao,nao,0
2528,android,3,nao,sim,nao,0,8.27,11.73,nao,nao,nao,0
2529,android,4,sim,sim,sim,1,7.02,12.98,nao,sim,nao,0
2530,android,2,sim,nao,nao,1,2.25,17.75,nao,sim,nao,0
2531,android,4,sim,sim,nao,0,4.7,15.3,nao,nao,nao,0
2532,android,2,sim,nao,nao,1,2.03,17.97,nao,nao,nao,0
2533,android,4,nao,nao,nao,5,2.98,17.02,nao,nao,nao,1
2534,ios,2,sim,nao,nao,1,3.31,16.69,nao,sim,nao,1
2535,android,1,nao,nao,nao,4,4.59,15.41,nao,sim,nao,1
2536,ios,2,nao,sim,nao,2,1.37,18.63,sim,sim,nao,0
2537,android,3,sim,sim,nao,2,11.23,8.77,nao,nao,nao,0
2538,android,4,nao,sim,nao,1,11.6,8.4,nao,sim,nao,0
2539,ios,6,nao,sim,nao,0,6.49,13.51,nao,nao,nao,0
2540,android,3,sim,sim,nao,0,4.4,15.6,nao,nao,nao,1
2541,android,4,sim,sim,sim,11,11.23,8.77,nao,sim,nao,0
2542,android,4,nao,sim,sim,3,2.24,17.76,nao,nao,nao,1
2543,ios,6,nao,nao,nao,0,3.33,16.67,nao,nao,nao,0
2544,android,3,sim,sim,nao,2,11.23,8.77,nao,nao,nao,0
2545,ios,4,nao,sim,sim,4,7.46,12.54,nao,sim,sim,0
2546,android,6,sim,sim,nao,1,3.78,16.22,nao,nao,sim,1
2547,android,2,nao,nao,nao,0,1.4,18.6,nao,nao,nao,1
2548,ios,2,nao,sim,nao,1,8.69,11.31,nao,sim,nao,0
2549,android,3,sim,sim,nao,1,3.44,16.56,sim,nao,nao,0
2550,android,6,nao,nao,nao,1,5.15,14.85,nao,sim,nao,0
2551,ios,4,sim,nao,nao,1,2,18,nao,sim,nao,0
2552,android,3,nao,sim,nao,6,14.39,5.61,nao,nao,nao,0
2553,android,2,nao,sim,nao,0,3.8,16.2,nao,nao,nao,1
2554,android,7,nao,sim,nao,0,1.65,18.35,nao,nao,nao,0
2555,android,5,nao,sim,nao,3,9.74,10.26,nao,nao,sim,0
2556,ios,1,nao,nao,nao,0,3.71,16.29,nao,nao,nao,0
2557,ios,2,nao,sim,nao,1,4.71,15.29,nao,sim,nao,1
2558,android,4,nao,sim,nao,1,9.67,10.33,nao,sim,nao,0
2559,android,2,nao,sim,nao,0,1.18,18.82,nao,nao,nao,0
2560,ios,3,sim,sim,nao,2,7.6,12.4,nao,sim,nao,0
2561,ios,2,sim,nao,nao,2,4.3,15.7,nao,nao,nao,1
2562,android,4,nao,sim,nao,1,10.29,9.71,nao,nao,nao,0
2563,ios,4,sim,sim,nao,1,2.26,17.74,nao,nao,nao,0
2564,android,5,nao,sim,nao,1,11.57,8.43,nao,nao,sim,0
2565,android,2,sim,nao,nao,0,0.35,19.65,nao,nao,nao,1
2566,android,2,nao,sim,nao,9,6,14,nao,nao,nao,0
2567,android,3,sim,sim,nao,0,3.31,16.69,nao,nao,nao,1
2568,ios,2,nao,nao,nao,1,1.77,18.23,nao,nao,nao,1
2569,android,3,nao,sim,nao,12,4.86,15.14,nao,nao,nao,1
2570,android,2,nao,nao,nao,0,2.28,17.72,nao,nao,nao,0
2571,ios,4,nao,sim,nao,2,7.46,12.54,nao,nao,nao,0
2572,android,2,nao,sim,nao,2,6.12,13.88,sim,nao,nao,0
2573,ios,4,nao,sim,nao,6,12.11,7.89,nao,nao,nao,0
2574,android,2,sim,nao,nao,1,2.82,17.18,sim,nao,nao,1
2575,android,2,nao,sim,nao,1,2.69,17.31,nao,sim,nao,0
2576,android,2,nao,sim,nao,2,9.04,10.96,nao,sim,nao,0
2577,android,4,sim,nao,nao,2,0.97,19.03,nao,nao,nao,0
2578,android,1,nao,nao,nao,2,5.94,14.06,nao,nao,nao,0
2579,android,3,sim,sim,nao,1,5.22,14.78,nao,sim,nao,0
2580,android,2,nao,sim,nao,0,6.51,13.49,nao,nao,nao,0
2581,ios,4,sim,sim,nao,3,1.06,18.94,nao,nao,nao,1
2582,android,1,nao,nao,nao,0,4.15,15.85,nao,nao,nao,1
2583,android,2,nao,sim,nao,1,10.73,9.27,nao,sim,nao,0
2584,android,3,sim,sim,nao,0,12.37,7.63,nao,nao,nao,0
2585,android,2,sim,nao,nao,0,2.59,17.41,nao,nao,nao,1
2586,android,2,nao,sim,nao,4,8.21,11.79,nao,nao,nao,0
2587,ios,4,sim,sim,sim,2,9.99,10.01,nao,sim,nao,0
2588,ios,2,nao,sim,nao,1,10.09,9.91,nao,sim,nao,0
2589,ios,8,sim,nao,nao,1,3.47,16.53,nao,sim,nao,1
2590,android,2,nao,sim,nao,1,4.01,15.99,sim,nao,nao,1
2591,android,7,sim,nao,nao,0,1.88,18.12,nao,nao,nao,0
2592,android,2,nao,sim,nao,2,2.81,17.19,nao,nao,nao,1
2593,android,4,nao,sim,nao,0,11.84,8.16,nao,nao,nao,0
2594,ios,5,sim,sim,nao,0,9.1,10.9,nao,nao,nao,0
2595,ios,5,sim,nao,nao,3,0.57,19.43,sim,sim,nao,0
2596,ios,1,nao,nao,nao,0,3.71,16.29,nao,nao,nao,1
2597,ios,4,sim,sim,sim,1,9.32,10.68,sim,nao,nao,0
2598,android,4,sim,sim,nao,0,5.81,14.19,nao,nao,nao,0
2599,android,3,nao,sim,nao,5,4.47,15.53,sim,nao,nao,0
2600,android,1,nao,nao,nao,0,4.41,15.59,nao,nao,nao,0
2601,android,2,nao,sim,nao,0,1.9,18.1,nao,nao,nao,1
2602,ios,2,nao,nao,nao,0,1.78,18.22,nao,nao,nao,1
2603,android,3,nao,sim,nao,0,13.18,6.82,nao,nao,nao,0
2604,android,2,nao,sim,nao,0,5.42,14.58,nao,nao,nao,1
2605,android,2,nao,sim,nao,1,8.51,11.49,nao,nao,nao,0
2606,android,1,nao,nao,nao,3,1.34,18.66,nao,sim,sim,0
2607,android,1,nao,nao,nao,0,5.9,14.1,nao,nao,nao,1
2608,android,2,sim,nao,nao,2,2.87,17.13,nao,sim,nao,0
2609,android,2,sim,nao,nao,0,1.29,18.71,nao,nao,nao,1
2610,android,9,nao,sim,nao,0,4.37,15.63,nao,nao,nao,0
2611,android,2,nao,sim,nao,1,11.03,8.97,sim,nao,nao,0
2612,android,8,sim,sim,sim,9,10.13,9.87,nao,sim,nao,0
2613,android,2,nao,sim,nao,1,10.18,9.82,nao,sim,nao,0
2614,android,3,nao,nao,nao,0,3.71,16.29,nao,nao,nao,1
2615,android,1,nao,nao,nao,1,1.17,18.83,nao,sim,nao,1
2616,android,1,nao,nao,nao,0,2.13,17.87,nao,nao,nao,1
2617,ios,4,sim,sim,nao,1,8.3,11.7,nao,nao,nao,0
2618,ios,2,nao,sim,nao,1,4.92,15.08,nao,nao,nao,1
2619,android,2,nao,sim,nao,9,6.02,13.98,sim,nao,sim,0
2620,android,6,nao,sim,nao,6,5.4,14.6,nao,nao,sim,0
2621,android,3,sim,sim,nao,1,3.58,16.42,nao,nao,sim,0
2622,android,1,nao,nao,nao,3,1.51,18.49,nao,nao,nao,1
2623,ios,8,nao,sim,nao,0,2.7,17.3,nao,nao,nao,1
2624,android,2,nao,sim,nao,1,7.56,12.44,nao,sim,nao,0
2625,ios,8,nao,sim,nao,0,10.49,9.51,nao,nao,nao,0
2626,android,3,nao,sim,nao,1,12.01,7.99,nao,sim,nao,0
2627,ios,5,nao,nao,nao,0,0.95,19.05,nao,nao,nao,1
2628,android,2,nao,nao,nao,2,1.29,18.71,nao,nao,nao,1
2629,android,3,sim,sim,nao,0,4.81,15.19,nao,nao,nao,1
2630,android,2,nao,sim,nao,0,3.47,16.53,nao,nao,nao,0
2631,android,4,sim,sim,nao,1,5.18,14.82,sim,nao,nao,0
2632,android,3,sim,sim,nao,1,9.48,10.52,nao,nao,nao,0
2633,ios,2,nao,nao,nao,1,1.52,18.48,nao,sim,nao,0
2634,android,3,nao,sim,sim,1,3.2,16.8,nao,nao,nao,1
2635,android,3,sim,sim,nao,0,8.77,11.23,nao,nao,nao,0
2636,android,3,nao,sim,nao,0,6.81,13.19,nao,nao,nao,0
2637,ios,1,nao,nao,nao,5,1.76,18.24,sim,nao,nao,0
2638,android,2,nao,nao,nao,3,2.64,17.36,nao,sim,nao,0
2639,android,2,nao,sim,nao,14,4.74,15.26,nao,nao,nao,1
2640,android,1,nao,nao,nao,0,1.49,18.51,nao,nao,nao,1
2641,android,6,nao,sim,sim,1,8.27,11.73,nao,sim,nao,0
2642,android,5,nao,sim,nao,0,10.98,9.02,nao,nao,nao,0
2643,android,3,sim,sim,nao,0,1.92,18.08,nao,nao,nao,1
2644,ios,6,nao,nao,nao,1,4.33,15.67,nao,nao,sim,0
2645,android,4,nao,sim,sim,2,3.54,16.46,nao,nao,nao,0
2646,ios,2,nao,sim,nao,0,5.58,14.42,nao,nao,nao,1
2647,android,4,nao,sim,nao,1,7.34,12.66,nao,sim,nao,0
2648,android,3,sim,nao,sim,1,2.99,17.01,nao,sim,nao,0
2649,ios,3,nao,nao,nao,1,0.62,19.38,nao,nao,sim,1
2650,android,1,nao,nao,nao,0,6.03,13.97,nao,nao,nao,1
2651,android,3,nao,sim,sim,0,2.97,17.03,nao,nao,nao,0
2652,android,3,nao,sim,sim,0,3.27,16.73,nao,nao,nao,1
2653,ios,3,sim,sim,nao,4,4.75,15.25,nao,nao,nao,1
2654,ios,3,sim,sim,nao,0,9.57,10.43,nao,nao,nao,0
2655,android,3,sim,sim,nao,0,3.39,16.61,nao,nao,nao,0
2656,ios,1,nao,nao,nao,0,3.18,16.82,nao,nao,nao,1
2657,ios,2,nao,sim,nao,5,6.8,13.2,sim,nao,nao,0
2658,ios,2,nao,sim,nao,1,3,17,sim,nao,nao,1
2659,android,9,sim,nao,nao,1,1.23,18.77,nao,sim,nao,0
2660,android,4,nao,nao,nao,0,4.62,15.38,nao,nao,nao,1
2661,ios,4,sim,sim,sim,2,8.47,11.53,nao,sim,nao,0
2662,ios,1,nao,nao,nao,2,3.14,16.86,nao,nao,nao,0
2663,android,3,nao,sim,sim,1,4.62,15.38,nao,nao,nao,0
2664,android,2,nao,sim,nao,11,10.21,9.79,nao,sim,nao,0
2665,android,6,sim,nao,nao,0,3.41,16.59,nao,nao,nao,0
2666,ios,7,sim,sim,nao,0,4.43,15.57,nao,nao,nao,1
2667,android,4,sim,sim,nao,3,5.39,14.61,sim,nao,sim,1
2668,android,3,nao,sim,nao,1,4.88,15.12,nao,sim,nao,1
2669,android,1,nao,nao,nao,2,1.19,18.81,nao,nao,nao,0
2670,android,2,sim,nao,nao,1,5.09,14.91,nao,nao,nao,1
2671,android,2,nao,sim,nao,1,2.86,17.14,nao,sim,nao,1
2672,android,1,nao,nao,nao,2,3.75,16.25,nao,sim,nao,1
2673,ios,2,sim,nao,nao,0,1.44,18.56,nao,nao,nao,1
2674,android,2,sim,nao,nao,1,3.19,16.81,nao,nao,nao,1
2675,android,1,nao,nao,nao,0,0.59,19.41,nao,nao,nao,0
2676,android,1,nao,nao,nao,0,1.92,18.08,nao,nao,nao,1
2677,ios,3,nao,sim,nao,2,11.24,8.76,nao,nao,nao,0
2678,android,2,nao,sim,nao,3,4.12,15.88,nao,sim,sim,0
2679,android,4,nao,sim,nao,0,3.77,16.23,nao,nao,nao,0
2680,android,2,nao,nao,nao,0,5.08,14.92,nao,nao,nao,1
2681,android,5,sim,sim,nao,0,10.18,9.82,nao,nao,nao,0
2682,android,6,sim,nao,nao,0,1.02,18.98,nao,nao,nao,0
2683,android,6,nao,sim,nao,1,3.64,16.36,sim,nao,nao,0
2684,ios,7,sim,sim,nao,0,9.3,10.7,nao,nao,nao,0
2685,android,3,nao,sim,nao,1,9.6,10.4,nao,sim,nao,0
2686,android,5,nao,sim,nao,7,8.74,11.26,sim,sim,nao,0
2687,android,2,nao,sim,nao,0,7.48,12.52,nao,nao,nao,0
2688,ios,2,nao,sim,nao,0,7.64,12.36,nao,nao,nao,0
2689,ios,1,nao,nao,nao,0,7.57,12.43,nao,nao,nao,0
2690,android,4,sim,nao,nao,0,0.65,19.35,nao,nao,nao,0
2691,ios,2,sim,nao,nao,3,5.15,14.85,nao,sim,nao,1
2692,android,3,sim,sim,nao,0,11.62,8.38,nao,nao,nao,0
2693,android,2,nao,nao,nao,1,2.09,17.91,nao,nao,nao,1
2694,android,4,sim,sim,sim,4,3.17,16.83,nao,nao,nao,0
2695,android,3,nao,sim,nao,1,8.55,11.45,sim,nao,nao,0
2696,android,1,nao,nao,nao,1,2.02,17.98,nao,sim,nao,1
2697,ios,3,sim,sim,nao,0,5.13,14.87,nao,nao,nao,1
2698,android,4,sim,sim,nao,2,10.8,9.2,nao,nao,nao,0
2699,ios,1,nao,nao,nao,1,2.65,17.35,nao,sim,nao,1
2700,android,4,nao,nao,sim,2,2.77,17.23,nao,nao,nao,1
2701,ios,3,sim,sim,nao,1,7.61,12.39,nao,sim,nao,0
2702,android,5,nao,sim,sim,2,2.17,17.83,nao,sim,sim,0
2703,android,3,nao,sim,sim,0,7.35,12.65,nao,nao,nao,0
2704,android,1,nao,nao,nao,1,1.07,18.93,nao,sim,nao,1
2705,android,5,sim,sim,nao,0,6.11,13.89,nao,nao,nao,0
2706,android,6,sim,nao,nao,1,3.5,16.5,nao,nao,nao,1
2707,android,4,sim,sim,nao,1,2.59,17.41,nao,sim,nao,0
2708,ios,4,sim,nao,nao,0,2.14,17.86,nao,nao,nao,1
2709,ios,5,nao,nao,nao,1,5.67,14.33,nao,sim,nao,1
2710,android,5,sim,nao,sim,1,1.82,18.18,nao,nao,nao,0
2711,android,3,nao,sim,nao,1,7.92,12.08,nao,nao,sim,0
2712,android,2,nao,sim,nao,3,9.97,10.03,nao,nao,sim,0
2713,android,2,nao,sim,nao,0,1.72,18.28,nao,nao,nao,0
2714,android,3,sim,sim,nao,0,12.55,7.45,nao,nao,nao,0
2715,android,3,sim,sim,nao,0,7.74,12.26,nao,nao,nao,0
2716,ios,3,sim,sim,nao,2,5.21,14.79,nao,sim,nao,0
2717,android,2,nao,nao,sim,4,1.81,18.19,sim,sim,nao,1
2718,ios,3,sim,sim,nao,0,4.12,15.88,nao,nao,nao,0
2719,android,2,sim,nao,nao,1,1.04,18.96,nao,nao,sim,0
2720,ios,3,nao,sim,nao,3,8.88,11.12,nao,nao,nao,0
2721,ios,3,sim,sim,nao,1,8.55,11.45,nao,sim,nao,0
2722,android,2,nao,nao,nao,0,1.03,18.97,nao,nao,nao,1
2723,android,3,sim,sim,nao,0,8.56,11.44,nao,nao,nao,0
2724,android,3,sim,nao,nao,3,1.01,18.99,nao,sim,nao,1
2725,android,2,nao,sim,nao,1,8.68,11.32,nao,nao,sim,0
2726,android,7,sim,nao,nao,1,3.27,16.73,nao,sim,nao,1
2727,android,3,sim,sim,nao,1,9.14,10.86,nao,sim,nao,0
2728,android,3,nao,nao,nao,9,4.18,15.82,sim,sim,nao,1
2729,android,2,nao,sim,nao,0,2.67,17.33,nao,nao,nao,1
2730,android,2,sim,nao,nao,10,0.62,19.38,nao,nao,nao,1
2731,ios,2,nao,sim,nao,1,7.53,12.47,nao,sim,nao,0
2732,android,2,nao,nao,nao,1,5.99,14.01,nao,sim,nao,1
2733,android,3,nao,sim,nao,0,6.25,13.75,nao,nao,nao,0
2734,android,3,nao,nao,sim,0,0.41,19.59,nao,nao,nao,1
2735,ios,1,nao,nao,nao,3,0.38,19.62,nao,nao,nao,0
2736,ios,4,sim,sim,sim,0,3.04,16.96,nao,nao,nao,1
2737,android,2,nao,nao,nao,1,1.21,18.79,nao,nao,nao,1
2738,ios,4,nao,sim,nao,1,1.72,18.28,nao,sim,nao,1
2739,ios,2,sim,nao,nao,1,4.07,15.93,nao,nao,nao,0
2740,android,2,nao,sim,nao,0,6.51,13.49,nao,nao,nao,0
2741,android,1,nao,nao,nao,0,3.59,16.41,nao,nao,nao,0
2742,android,3,nao,sim,sim,1,4.59,15.41,nao,nao,nao,1
2743,android,3,sim,sim,nao,0,0.73,19.27,nao,nao,nao,1
2744,android,3,nao,sim,sim,1,6.29,13.71,nao,sim,nao,0
2745,android,3,sim,sim,nao,0,5.95,14.05,nao,nao,nao,1
2746,android,1,nao,nao,nao,2,1.11,18.89,nao,nao,sim,1
2747,android,3,sim,sim,nao,6,7.89,12.11,nao,nao,nao,0
2748,android,3,nao,sim,nao,0,6.11,13.89,nao,nao,nao,0
2749,android,2,nao,nao,nao,13,0.83,19.17,nao,nao,nao,0
2750,ios,3,nao,sim,sim,0,7.44,12.56,nao,nao,nao,0
2751,ios,2,nao,sim,nao,1,4.82,15.18,sim,nao,nao,0
2752,android,3,nao,nao,nao,5,1.19,18.81,sim,nao,nao,1
2753,android,2,nao,sim,nao,0,11.36,8.64,nao,nao,nao,0
2754,ios,5,nao,sim,nao,19,10.95,9.05,nao,nao,nao,0
2755,ios,2,nao,sim,nao,1,9.42,10.58,nao,sim,nao,0
2756,ios,1,nao,nao,nao,2,2.61,17.39,sim,sim,nao,0
2757,android,2,nao,sim,nao,7,8.5,11.5,nao,nao,nao,0
2758,android,4,nao,sim,nao,2,2.18,17.82,nao,nao,nao,1
2759,android,2,sim,nao,nao,0,1.1,18.9,nao,nao,nao,1
2760,ios,2,nao,sim,nao,1,7.15,12.85,nao,sim,nao,0
2761,android,3,nao,sim,nao,2,8.69,11.31,sim,sim,nao,0
2762,android,1,nao,nao,nao,1,3.35,16.65,nao,sim,nao,0
2763,android,2,sim,nao,nao,2,3.9,16.1,nao,sim,sim,1
2764,android,3,nao,sim,nao,5,10.33,9.67,nao,sim,nao,0
2765,android,4,sim,sim,nao,2,9.91,10.09,sim,nao,nao,0
2766,android,2,nao,sim,nao,0,3.2,16.8,nao,nao,nao,1
2767,android,2,nao,sim,nao,1,4.03,15.97,nao,nao,nao,1
2768,ios,5,sim,sim,nao,1,4.75,15.25,nao,nao,nao,0
2769,android,3,sim,nao,nao,2,3.47,16.53,nao,nao,sim,0
2770,ios,2,nao,sim,nao,0,6.79,13.21,nao,nao,nao,0
2771,android,1,nao,nao,nao,0,0.58,19.42,nao,nao,nao,1
2772,android,5,nao,nao,sim,4,0.48,19.52,nao,nao,nao,0
2773,android,4,sim,nao,nao,1,0.81,19.19,nao,nao,sim,1
2774,android,4,nao,sim,nao,1,8.01,11.99,nao,sim,nao,0
2775,android,3,nao,nao,nao,2,2.22,17.78,nao,nao,nao,0
2776,android,5,nao,sim,nao,0,5.64,14.36,nao,nao,nao,0
2777,android,2,sim,nao,nao,0,4.66,15.34,nao,nao,nao,0
2778,android,4,sim,sim,sim,1,5.55,14.45,nao,sim,nao,1
2779,android,5,nao,sim,nao,7,12.42,7.58,sim,sim,nao,0
2780,android,3,sim,sim,nao,0,7.16,12.84,nao,nao,nao,0
2781,android,2,nao,nao,nao,1,7.49,12.51,nao,sim,nao,0
2782,android,6,nao,sim,nao,0,9.7,10.3,nao,nao,nao,0
2783,android,1,nao,nao,nao,1,5.12,14.88,nao,sim,nao,1
2784,ios,5,sim,sim,nao,1,6.58,13.42,nao,sim,nao,0
2785,ios,4,sim,sim,sim,12,9.72,10.28,nao,nao,nao,0
2786,ios,2,nao,sim,nao,0,9.63,10.37,nao,nao,nao,0
2787,ios,3,nao,sim,sim,5,6.87,13.13,nao,nao,nao,0
2788,android,5,nao,sim,nao,1,8.54,11.46,sim,nao,nao,0
2789,android,3,nao,nao,nao,0,1.37,18.63,nao,nao,nao,0
2790,ios,3,nao,sim,nao,1,8.53,11.47,nao,sim,nao,0
2791,ios,3,nao,sim,nao,3,2.09,17.91,sim,sim,nao,1
2792,android,2,nao,sim,nao,4,3.71,16.29,nao,nao,nao,1
2793,android,2,sim,nao,nao,1,2.38,17.62,nao,sim,nao,0
2794,ios,4,nao,sim,sim,2,0.71,19.29,sim,nao,sim,1
2795,android,2,sim,nao,nao,2,2.65,17.35,nao,sim,nao,1
2796,android,3,nao,sim,nao,0,3.66,16.34,nao,nao,nao,0
2797,android,3,sim,sim,nao,1,10.74,9.26,nao,sim,nao,0
2798,android,2,nao,sim,nao,0,6.11,13.89,nao,nao,nao,0
2799,android,3,sim,sim,nao,1,13.35,6.65,nao,sim,nao,0
2800,android,4,sim,sim,nao,2,10.73,9.27,nao,nao,sim,0
2801,android,2,nao,sim,nao,0,7.48,12.52,nao,nao,nao,0
2802,android,6,sim,nao,sim,2,5.12,14.88,sim,sim,nao,1
2803,android,1,nao,nao,nao,0,4.72,15.28,nao,nao,nao,1
2804,android,3,sim,sim,nao,0,3.23,16.77,nao,nao,nao,1
2805,ios,1,nao,nao,nao,4,2.72,17.28,sim,sim,sim,0
2806,android,2,nao,sim,nao,0,5.29,14.71,nao,nao,nao,1
2807,android,2,nao,nao,sim,0,1.04,18.96,nao,nao,nao,1
2808,ios,2,nao,sim,nao,1,1.69,18.31,nao,sim,nao,0
2809,ios,3,sim,sim,nao,1,10.99,9.01,nao,sim,nao,0
2810,android,6,nao,sim,nao,1,11.37,8.63,nao,sim,nao,0
2811,android,4,sim,nao,sim,0,1.44,18.56,nao,nao,nao,1
2812,android,5,sim,sim,nao,0,4.92,15.08,nao,nao,nao,1
2813,ios,2,sim,nao,nao,4,3.07,16.93,nao,sim,nao,1
2814,android,2,sim,nao,nao,0,0.95,19.05,nao,nao,nao,1
2815,ios,2,nao,sim,nao,8,5.93,14.07,nao,nao,nao,1
2816,android,2,nao,nao,nao,4,3.25,16.75,nao,sim,nao,1
2817,android,2,nao,sim,nao,3,8.59,11.41,nao,sim,sim,0
2818,android,3,nao,sim,sim,0,0.67,19.33,nao,nao,nao,1
2819,android,4,nao,sim,nao,1,4.13,15.87,nao,nao,nao,1
2820,android,5,nao,sim,nao,1,9.4,10.6,sim,nao,nao,0
2821,ios,4,sim,sim,nao,0,6.43,13.57,nao,nao,nao,1
2822,ios,1,nao,nao,nao,0,1.82,18.18,nao,nao,nao,1
2823,android,3,sim,nao,sim,0,5.61,14.39,nao,nao,nao,1
2824,ios,3,nao,sim,nao,0,9.35,10.65,nao,nao,nao,0
2825,android,8,nao,sim,nao,10,3.56,16.44,nao,sim,nao,1
2826,ios,3,sim,sim,nao,0,12.24,7.76,nao,nao,nao,0
2827,android,2,nao,sim,nao,0,8.88,11.12,nao,nao,nao,0
2828,android,2,sim,nao,nao,1,2.48,17.52,nao,nao,sim,1
2829,android,1,nao,nao,nao,0,4.65,15.35,nao,nao,nao,1
2830,ios,3,sim,sim,nao,4,4.79,15.21,nao,sim,nao,0
2831,ios,5,nao,sim,nao,0,6.56,13.44,nao,nao,nao,0
2832,android,2,nao,nao,nao,1,3.89,16.11,nao,sim,nao,1
2833,android,5,nao,sim,nao,0,12.27,7.73,nao,nao,nao,0
2834,android,5,sim,sim,nao,2,0.8,19.2,sim,sim,nao,1
2835,android,4,nao,nao,nao,3,6.71,13.29,nao,sim,sim,0
2836,android,2,nao,sim,nao,1,7.49,12.51,sim,nao,nao,0
2837,android,1,nao,nao,nao,0,1.67,18.33,nao,nao,nao,1
2838,android,5,sim,sim,nao,1,10.11,9.89,nao,nao,nao,0
2839,android,3,sim,nao,sim,0,1.03,18.97,nao,nao,nao,0
2840,android,4,nao,sim,sim,7,10.1,9.9,nao,nao,nao,0
2841,ios,5,sim,sim,nao,0,8.31,11.69,nao,nao,nao,0
2842,ios,5,nao,nao,nao,1,3.02,16.98,nao,nao,nao,0
2843,ios,8,sim,sim,nao,1,9.01,10.99,nao,sim,nao,0
2844,ios,4,sim,sim,nao,0,4.97,15.03,nao,nao,nao,1
2845,android,2,nao,sim,nao,9,3.92,16.08,nao,sim,nao,0
2846,android,3,nao,nao,nao,3,1.05,18.95,nao,sim,nao,1
2847,android,2,nao,sim,nao,0,9.43,10.57,nao,nao,nao,0
2848,ios,2,nao,sim,nao,0,7.88,12.12,nao,nao,nao,0
2849,ios,3,nao,sim,nao,0,7.89,12.11,nao,nao,nao,0
2850,ios,4,sim,sim,nao,3,5.03,14.97,nao,nao,nao,0
2851,android,1,nao,nao,nao,5,1.3,18.7,sim,sim,nao,1
2852,android,8,nao,sim,sim,0,1.43,18.57,nao,nao,nao,0
2853,android,3,sim,sim,nao,1,2.44,17.56,nao,nao,sim,0
2854,android,3,sim,nao,sim,3,3.89,16.11,nao,nao,nao,1
2855,android,2,nao,nao,sim,0,2.56,17.44,nao,nao,nao,1
2856,android,2,nao,nao,sim,1,2.68,17.32,nao,nao,nao,1
2857,android,1,nao,nao,nao,1,3.79,16.21,nao,sim,nao,1
2858,android,2,nao,sim,nao,0,5.07,14.93,nao,nao,nao,1
2859,android,4,nao,sim,nao,4,4.12,15.88,nao,sim,nao,0
2860,android,3,sim,sim,nao,1,6.71,13.29,nao,nao,nao,0
2861,android,2,nao,sim,nao,1,9.51,10.49,nao,sim,nao,0
2862,android,3,nao,nao,nao,1,0.88,19.12,nao,nao,nao,1
2863,ios,2,nao,sim,nao,0,4.25,15.75,nao,nao,nao,1
2864,android,2,nao,sim,nao,1,9.81,10.19,sim,nao,nao,0
